Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,27.354927999112988,27.354927999112988,27.354927999112988,27.354927999112988,23063.0,1.0128079284025187,0.0,27,27,27,27,27,27,27,27,27,27,27
POST,/protected,100,0,6,5.94769154999085,2.0631600000342587,10.41648699901998,23.85,101.28079284025188,0.0,6,8,8,8,8,9,10,10,10,10,10
,Aggregated,101,0,6,6.159644386120772,2.0631600000342587,27.354927999112988,251.96039603960395,102.2936007686544,0.0,6,8,8,8,8,9,10,10,27,27,27
