time,cpu,memory
2026-05-18 20:32:48,0,0
2026-05-18 20:32:50,73,59
2026-05-18 20:32:52,73,59
2026-05-18 20:32:54,73,59
2026-05-18 20:32:56,73,59
2026-05-18 20:32:58,73,59
2026-05-18 20:33:00,73,59
2026-05-18 20:33:02,73,59
2026-05-18 20:33:04,1888,76
2026-05-18 20:33:07,1888,76
2026-05-18 20:33:09,1888,76
2026-05-18 20:33:11,1888,76
2026-05-18 20:33:13,1888,76
2026-05-18 20:33:15,1888,76
2026-05-18 20:33:17,1888,76
2026-05-18 20:33:19,1122,80
2026-05-18 20:33:21,1122,80
2026-05-18 20:33:23,1122,80
2026-05-18 20:33:26,1122,80
2026-05-18 20:33:28,1122,80
2026-05-18 20:33:30,1122,80
2026-05-18 20:33:32,1122,80
2026-05-18 20:33:34,3180,259
2026-05-18 20:33:36,3180,259
2026-05-18 20:33:38,3180,259
2026-05-18 20:33:41,3180,259
2026-05-18 20:33:43,3180,259
2026-05-18 20:33:45,3180,259
2026-05-18 20:33:47,3180,259
