time,cpu,memory
2026-05-18 20:34:48,24,374
2026-05-18 20:34:50,24,374
2026-05-18 20:34:52,24,374
2026-05-18 20:34:54,24,374
2026-05-18 20:34:57,24,374
2026-05-18 20:34:59,24,374
2026-05-18 20:35:01,24,374
2026-05-18 20:35:03,2874,377
2026-05-18 20:35:05,2874,377
2026-05-18 20:35:07,2874,377
2026-05-18 20:35:09,2874,377
2026-05-18 20:35:11,2874,377
2026-05-18 20:35:14,2874,377
2026-05-18 20:35:16,2874,377
2026-05-18 20:35:18,2874,377
2026-05-18 20:35:20,3747,378
2026-05-18 20:35:22,3747,378
2026-05-18 20:35:24,3747,378
2026-05-18 20:35:26,3747,378
2026-05-18 20:35:29,3747,378
2026-05-18 20:35:31,3747,378
2026-05-18 20:35:33,3747,378
2026-05-18 20:35:35,453,377
2026-05-18 20:35:37,453,377
2026-05-18 20:35:39,453,377
2026-05-18 20:35:41,453,377
2026-05-18 20:35:44,453,377
2026-05-18 20:35:46,453,377
2026-05-18 20:35:48,24,377
