Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,26.632990999132744,26.632990999132744,26.632990999132744,26.632990999132744,23062.0,1.1460316679645342,0.0,27,27,27,27,27,27,27,27,27,27,27
POST,/protected,100,0,5,5.018753960066533,2.303436000147485,10.118473001057282,23.87,114.60316679645341,0.0,5,6,6,6,7,8,9,10,10,10,10
,Aggregated,101,0,5,5.232756306987981,2.303436000147485,26.632990999132744,251.97029702970298,115.74919846441794,0.0,5,6,6,6,7,8,9,10,27,27,27
