Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,500,0,22,22.41855399799897,18.609405999086448,38.52705099961895,23062.664,8.325644315784562,0.0,22,23,23,23,24,25,27,30,39,39,39
POST,/protected,42370,2,680.0,624.9297276945248,1.9240720012021484,1379.6001240007172,23.890842577295256,705.5150993195838,0.03330257726313825,680,690,690,700,700,710,720,720,1200,1300,1400
,Aggregated,42870,2,680.0,617.9025388247262,1.9240720012021484,1379.6001240007172,292.5959178912993,713.8407436353683,0.03330257726313825,680,690,690,700,700,710,720,720,1200,1300,1400
