Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,250,0,19,19.7940407719434,18.15489299951878,28.184902999782935,23062.612,7.625423525759766,0.0,19,20,20,21,21,22,23,23,28,28,28
POST,/protected,25000,0,310.0,272.4144492256312,2.195671000663424,688.3736090003367,23.88832,762.5423525759766,0.0,310,320,320,320,330,330,330,330,520,650,690
,Aggregated,25250,0,310.0,269.91325706272323,2.195671000663424,688.3736090003367,251.99449504950496,770.1677761017364,0.0,310,320,320,320,330,330,330,330,510,650,690
