Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,20,20.25683072006359,18.5172359997523,29.292507999343798,23062.56,7.6007283557764485,0.0,20,21,21,21,22,23,29,29,29,29,29
POST,/protected,5000,0,60,52.41633328761152,2.2453479996329406,151.58403200075554,23.8924,760.0728355776448,0.0,60,61,61,61,62,63,63,64,120,150,150
,Aggregated,5050,0,60,52.097922371101106,2.2453479996329406,151.58403200075554,251.9980198019802,767.6735639334213,0.0,60,61,61,61,62,63,63,64,120,150,150
