Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,500,0,19000.0,17852.004262338047,396.40862499982177,31341.83091900013,10752.468,12.896149119398599,0.0,19000,22000,23000,24000,25000,27000,29000,30000,31000,31000,31000
POST,/protected,50000,0,24,26.641924201759522,1.1982769992755493,110.36308300026576,23.88828,1289.61491193986,0.0,24,35,41,46,54,60,67,74,89,100,110
,Aggregated,50500,0,24,203.13066022291048,1.1982769992755493,31341.83091900013,130.1118415841584,1302.5110610592585,0.0,24,35,42,46,55,61,73,100,25000,30000,31000
