time,cpu,memory
2026-05-18 20:39:58,18,261
2026-05-18 20:40:00,18,261
2026-05-18 20:40:03,18,261
2026-05-18 20:40:05,57,261
2026-05-18 20:40:07,57,261
2026-05-18 20:40:09,57,261
2026-05-18 20:40:11,57,261
2026-05-18 20:40:13,57,261
2026-05-18 20:40:15,57,261
2026-05-18 20:40:18,57,261
2026-05-18 20:40:20,29,232
2026-05-18 20:40:22,29,232
2026-05-18 20:40:24,13,145
2026-05-18 20:40:26,13,145
2026-05-18 20:40:28,13,145
2026-05-18 20:40:30,13,145
2026-05-18 20:40:33,13,145
2026-05-18 20:40:35,8,116
2026-05-18 20:40:37,8,116
2026-05-18 20:40:39,4,58
2026-05-18 20:40:41,4,58
2026-05-18 20:40:43,4,58
2026-05-18 20:40:45,4,58
2026-05-18 20:40:48,4,58
2026-05-18 20:40:50,5,58
2026-05-18 20:40:52,5,58
2026-05-18 20:40:54,5,58
2026-05-18 20:40:56,5,58
2026-05-18 20:40:58,5,58
