time,cpu,memory
2026-05-18 20:48:01,22,325
2026-05-18 20:48:03,22,325
2026-05-18 20:48:05,24,383
2026-05-18 20:48:07,24,383
2026-05-18 20:48:09,24,383
2026-05-18 20:48:11,24,383
2026-05-18 20:48:14,24,383
2026-05-18 20:48:16,24,383
2026-05-18 20:48:18,7596,383
2026-05-18 20:48:20,7596,383
2026-05-18 20:48:22,7596,383
2026-05-18 20:48:24,7596,383
2026-05-18 20:48:26,7596,383
2026-05-18 20:48:29,7596,383
2026-05-18 20:48:31,7596,383
2026-05-18 20:48:33,5301,384
2026-05-18 20:48:35,5301,384
2026-05-18 20:48:37,5301,384
2026-05-18 20:48:39,5301,384
2026-05-18 20:48:41,5301,384
2026-05-18 20:48:44,5301,384
2026-05-18 20:48:46,5301,384
2026-05-18 20:48:48,158,384
2026-05-18 20:48:50,158,384
2026-05-18 20:48:52,158,384
2026-05-18 20:48:54,158,384
2026-05-18 20:48:57,158,384
2026-05-18 20:48:59,158,384
