Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,375.17843099885795,375.17843099885795,375.17843099885795,375.17843099885795,10752.0,0.8436267851600834,0.0,380,380,380,380,380,380,380,380,380,380,380
POST,/protected,100,0,5,4.492868830111547,1.5631730002496624,6.988745000853669,23.93,84.36267851600834,0.0,5,5,5,5,6,7,7,7,7,7,7
,Aggregated,101,0,5,8.163022910990225,1.5631730002496624,375.17843099885795,130.14851485148515,85.20630530116843,0.0,5,5,5,5,6,7,7,7,380,380,380
