time,cpu,memory
2026-05-18 20:41:59,1239,152
2026-05-18 20:42:01,1239,152
2026-05-18 20:42:03,1336,212
2026-05-18 20:42:05,1336,212
2026-05-18 20:42:07,1336,212
2026-05-18 20:42:10,1336,212
2026-05-18 20:42:12,1336,212
2026-05-18 20:42:14,1336,212
2026-05-18 20:42:16,1336,212
2026-05-18 20:42:18,531,243
2026-05-18 20:42:20,531,243
2026-05-18 20:42:22,531,243
2026-05-18 20:42:25,531,243
2026-05-18 20:42:27,531,243
2026-05-18 20:42:29,531,243
2026-05-18 20:42:31,531,243
2026-05-18 20:42:33,19,243
2026-05-18 20:42:35,19,243
2026-05-18 20:42:37,19,243
2026-05-18 20:42:40,19,243
2026-05-18 20:42:42,19,243
2026-05-18 20:42:44,19,243
2026-05-18 20:42:46,19,243
2026-05-18 20:42:48,16,243
2026-05-18 20:42:50,16,243
2026-05-18 20:42:53,16,243
2026-05-18 20:42:55,16,243
2026-05-18 20:42:57,16,243
