time,cpu,memory
2026-05-18 20:51:01,10741,393
2026-05-18 20:51:04,886,393
2026-05-18 20:51:06,886,393
2026-05-18 20:51:08,886,393
2026-05-18 20:51:10,886,393
2026-05-18 20:51:12,886,393
2026-05-18 20:51:14,886,393
2026-05-18 20:51:17,886,393
2026-05-18 20:51:19,5876,394
2026-05-18 20:51:21,5876,394
2026-05-18 20:51:23,5876,394
2026-05-18 20:51:25,5876,394
2026-05-18 20:51:28,5876,394
2026-05-18 20:51:30,5876,394
2026-05-18 20:51:32,5876,394
2026-05-18 20:51:34,13341,398
2026-05-18 20:51:36,13341,398
2026-05-18 20:51:38,13341,398
2026-05-18 20:51:41,13341,398
2026-05-18 20:51:43,13341,398
2026-05-18 20:51:45,13341,398
2026-05-18 20:51:47,13341,398
2026-05-18 20:51:49,12373,397
2026-05-18 20:51:51,12373,397
2026-05-18 20:51:53,12373,397
2026-05-18 20:51:56,12373,397
2026-05-18 20:51:58,12373,397
2026-05-18 20:52:00,12373,397
