Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,250,0,12000.0,10857.09119101189,406.17512300013914,14834.147630001098,10752.672,11.951528705719205,0.0,12000,13000,13000,13000,14000,14000,14000,15000,15000,15000,15000
POST,/protected,25000,0,23,21.380863668000327,1.1001580005540745,73.5383159990306,23.89112,1195.1528705719206,0.0,23,28,30,32,38,42,48,53,66,73,74
,Aggregated,25250,0,23,128.66512433477138,1.1001580005540745,14834.147630001098,130.11667326732675,1207.1043992776397,0.0,23,28,30,32,38,43,53,73,14000,15000,15000
