Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,366.34481599867286,366.34481599867286,366.34481599867286,366.34481599867286,10753.0,0.839923639373263,0.0,370,370,370,370,370,370,370,370,370,370,370
POST,/protected,100,0,5,4.638699000006454,1.536843001304078,6.7033409995929105,23.88,83.99236393732629,0.0,5,5,5,5,5,6,6,7,7,7,7
,Aggregated,101,0,5,8.219947683161568,1.536843001304078,366.34481599867286,130.1089108910891,84.83228757669956,0.0,5,5,5,5,5,6,6,7,370,370,370
