Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,100,0,3500.0,3109.295252720021,396.44838999993226,4719.563688999187,10752.42,14.032735188691813,0.0,3500,3700,3900,4000,4200,4300,4500,4700,4700,4700,4700
POST,/protected,10000,0,9,9.365626305106161,1.0469370008650003,39.72388300098828,23.8891,1403.2735188691813,0.0,9,11,13,14,16,19,22,25,36,40,40
,Aggregated,10100,0,9,40.05799884386777,1.0469370008650003,4719.563688999187,130.1121782178218,1417.3062540578733,0.0,9,12,13,14,16,19,25,40,4100,4500,4700
