Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,400,0,150.0,153.0635962299766,69.00917099846993,260.6498389977787,66752.9175,18.289208456148724,0.0,150,180,190,190,210,220,230,240,260,260,260
POST,/protected,40000,0,87,83.45596681362363,2.7849740035890136,185.96711300051538,23.888375,1828.9208456148724,0.0,87,100,110,120,130,140,140,150,170,180,190
,Aggregated,40400,0,88,84.14515126329066,2.7849740035890136,260.6498389977787,684.5718316831683,1847.210054071021,0.0,88,100,110,120,130,140,150,160,210,240,260
