time,cpu,memory
2026-05-18 21:27:24,55,58
2026-05-18 21:27:26,55,58
2026-05-18 21:27:28,55,58
2026-05-18 21:27:30,55,58
2026-05-18 21:27:32,55,58
2026-05-18 21:27:35,139,349
2026-05-18 21:27:37,139,349
2026-05-18 21:27:39,139,349
2026-05-18 21:27:41,139,349
2026-05-18 21:27:43,139,349
2026-05-18 21:27:45,139,349
2026-05-18 21:27:47,139,349
2026-05-18 21:27:49,53,350
2026-05-18 21:27:52,53,350
2026-05-18 21:27:54,53,350
2026-05-18 21:27:56,53,350
2026-05-18 21:27:58,53,350
2026-05-18 21:28:00,53,350
2026-05-18 21:28:02,53,350
2026-05-18 21:28:04,24,350
2026-05-18 21:28:06,24,350
2026-05-18 21:28:09,24,350
2026-05-18 21:28:11,24,350
2026-05-18 21:28:13,24,350
2026-05-18 21:28:15,24,350
2026-05-18 21:28:17,24,350
2026-05-18 21:28:19,25,350
2026-05-18 21:28:21,25,350
2026-05-18 21:28:23,25,350
