Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,250,0,86,97.75565003602242,60.348721002810635,185.91523700160906,66753.088,20.710911698569266,0.0,86,110,120,130,150,160,160,170,190,190,190
POST,/protected,25000,0,56,54.68717792495599,2.5716899981489405,436.97538700143923,23.8874,2071.0911698569266,0.0,56,69,74,77,85,96,130,170,290,380,440
,Aggregated,25250,0,57,55.113598440907026,2.5716899981489405,436.97538700143923,684.5725544554456,2091.802081555496,0.0,57,69,74,78,86,97,130,170,290,380,440
