time,cpu,memory
2026-05-18 21:32:25,13,178
2026-05-18 21:32:27,13,178
2026-05-18 21:32:30,13,178
2026-05-18 21:32:32,13,178
2026-05-18 21:32:34,383,178
2026-05-18 21:32:36,383,178
2026-05-18 21:32:38,383,178
2026-05-18 21:32:40,383,178
2026-05-18 21:32:42,383,178
2026-05-18 21:32:45,383,178
2026-05-18 21:32:47,383,178
2026-05-18 21:32:49,662,179
2026-05-18 21:32:51,662,179
2026-05-18 21:32:53,662,179
2026-05-18 21:32:55,662,179
2026-05-18 21:32:58,662,179
2026-05-18 21:33:00,662,179
2026-05-18 21:33:02,662,179
2026-05-18 21:33:04,13,179
2026-05-18 21:33:06,13,179
2026-05-18 21:33:08,13,179
2026-05-18 21:33:10,13,179
2026-05-18 21:33:13,13,179
2026-05-18 21:33:15,13,179
2026-05-18 21:33:17,13,179
2026-05-18 21:33:19,12,179
2026-05-18 21:33:21,12,179
2026-05-18 21:33:23,12,179
