Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,70,74.01777441999002,60.86538599993219,106.14887000338058,66753.1,17.660425165182904,0.0,70,73,76,86,100,110,110,110,110,110,110
POST,/protected,5000,0,11,13.735467568009335,2.607317001093179,143.64754400230595,23.884,1766.0425165182903,0.0,11,14,16,18,25,35,50,67,110,140,140
,Aggregated,5050,0,11,14.332322091296273,2.607317001093179,143.64754400230595,684.5693069306931,1783.7029416834732,0.0,11,14,16,18,26,38,62,72,110,140,140
