time,cpu,memory
2026-05-18 21:18:00,6,58
2026-05-18 21:18:02,6,58
2026-05-18 21:18:04,5,58
2026-05-18 21:18:06,5,58
2026-05-18 21:18:09,5,58
2026-05-18 21:18:11,5,58
2026-05-18 21:18:13,5,58
2026-05-18 21:18:15,5,58
2026-05-18 21:18:17,5,58
2026-05-18 21:18:19,1093,62
2026-05-18 21:18:22,1093,62
2026-05-18 21:18:24,1093,62
2026-05-18 21:18:26,1093,62
2026-05-18 21:18:28,1093,62
2026-05-18 21:18:30,1093,62
2026-05-18 21:18:32,1093,62
2026-05-18 21:18:35,2066,150
2026-05-18 21:18:37,2066,150
2026-05-18 21:18:39,2066,150
2026-05-18 21:18:41,2066,150
2026-05-18 21:18:43,2066,150
2026-05-18 21:18:45,2066,150
2026-05-18 21:18:47,2066,150
2026-05-18 21:18:50,2205,210
2026-05-18 21:18:52,2205,210
2026-05-18 21:18:54,2205,210
2026-05-18 21:18:56,2205,210
2026-05-18 21:18:58,2205,210
2026-05-18 21:19:00,2205,210
2026-05-18 21:19:03,2205,210
2026-05-18 21:19:05,2159,209
