Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,319,0,42000.0,38867.76631358309,3023.4474259996205,61395.98398599992,21910.457680250784,4.979913557128881,0.0,42000,47000,49000,50000,54000,57000,58000,60000,61000,61000,61000
POST,/protected,28100,0,8,10.74775308764103,1.4352910002344288,59.92367699946044,23.887508896797154,438.66950142734026,0.0,8,12,15,16,22,27,34,38,49,56,60
,Aggregated,28419,0,9,446.91330855398155,1.4352910002344288,61395.98398599992,269.5617368661811,443.64941498446916,0.0,9,12,15,17,23,29,39,21000,54000,60000,61000
