Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,333,0,40000.0,38139.3503786156,4648.548035998829,57282.91846400316,21910.405405405407,5.54210604430916,0.0,40000,44000,47000,50000,52000,55000,56000,56000,57000,57000,57000
POST,/protected,30497,0,6,8.091910606102351,1.3093120032863226,51.4940690009098,23.889333377053482,507.56038448437374,0.0,6,9,11,12,16,20,25,29,40,50,51
,Aggregated,30830,0,6,419.9540276948816,1.3093120032863226,57282.91846400316,260.28926370418424,513.1024905286829,0.0,6,9,11,12,17,22,30,20000,53000,56000,57000
