Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,646.2413680019381,646.2413680019381,646.2413680019381,646.2413680019381,21910.0,0.6753989822729474,0.0,650,650,650,650,650,650,650,650,650,650,650
POST,/protected,100,0,5,4.657357680152927,1.6088250013126526,7.645670997590059,23.94,67.53989822729474,0.0,5,5,5,6,7,7,8,8,8,8,8
,Aggregated,101,0,5,11.009674614031988,1.6088250013126526,646.2413680019381,240.63366336633663,68.21529720956768,0.0,5,5,5,6,7,7,8,8,650,650,650
