time,cpu,memory
2026-05-18 18:00:49,6,58
2026-05-18 18:00:51,6,58
2026-05-18 18:00:53,6,58
2026-05-18 18:00:55,75,59
2026-05-18 18:00:57,75,59
2026-05-18 18:01:00,75,59
2026-05-18 18:01:02,75,59
2026-05-18 18:01:04,75,59
2026-05-18 18:01:06,75,59
2026-05-18 18:01:08,75,59
2026-05-18 18:01:10,79,59
2026-05-18 18:01:12,79,59
2026-05-18 18:01:15,79,59
2026-05-18 18:01:17,79,59
2026-05-18 18:01:19,79,59
2026-05-18 18:01:21,79,59
2026-05-18 18:01:23,79,59
2026-05-18 18:01:25,5,59
2026-05-18 18:01:27,5,59
2026-05-18 18:01:30,5,59
2026-05-18 18:01:32,5,59
2026-05-18 18:01:34,5,59
2026-05-18 18:01:36,5,59
2026-05-18 18:01:38,5,59
2026-05-18 18:01:40,4,59
2026-05-18 18:01:42,4,59
2026-05-18 18:01:45,4,59
2026-05-18 18:01:47,4,59
