Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,10.592462999738927,10.592462999738927,10.592462999738927,10.592462999738927,3492.0,1.373819981048292,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/protected,100,0,4,3.604123410059401,0.9858849998636288,4.961639999237377,23.95,137.38199810482922,0.0,4,4,4,4,5,5,5,5,5,5,5
,Aggregated,101,0,4,3.673314891145337,0.9858849998636288,10.592462999738927,58.28712871287129,138.7558180858775,0.0,4,4,4,4,5,5,5,5,11,11,11
