Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,100,0,10,9.76352755003063,2.1309080002538394,20.76460300031613,3492.57,29.285674736261257,0.0,10,11,14,14,16,17,18,21,21,21,21
GET,/protected,10000,0,10,9.607616000702887,0.656575999528286,22.980021999501332,23.8913,2928.567473626126,0.0,10,12,13,13,15,15,17,19,22,23,23
,Aggregated,10100,0,10,9.609159679409107,0.656575999528286,22.980021999501332,58.23465346534653,2957.853148362387,0.0,10,12,13,13,15,16,17,19,22,23,23
