Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,14.092196999627049,14.092196999627049,14.092196999627049,14.092196999627049,1957.0,1.4529547333827315,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/protected,100,0,3,3.170782959950884,0.9953709995897952,4.665495998779079,23.91,145.29547333827315,0.0,3,3,3,4,4,5,5,5,5,5,5
,Aggregated,101,0,3,3.2789157722249054,0.9953709995897952,14.092196999627049,43.04950495049505,146.7484280716559,0.0,3,3,3,4,4,5,5,5,14,14,14
