Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,100,0,15,15.37471760990229,6.766520999008208,28.571883000040543,1960.36,28.534866004021804,0.0,15,17,19,20,23,25,25,29,29,29,29
GET,/protected,10000,0,11,10.58512330359299,0.6664419997832738,32.49760200014862,23.888,2853.4866004021806,0.0,11,13,14,14,16,17,19,21,27,32,32
,Aggregated,10100,0,11,10.632545029398033,0.6664419997832738,32.49760200014862,43.0609900990099,2882.0214664062023,0.0,11,13,14,14,16,17,20,22,27,32,32
