time,cpu,memory
2026-05-18 19:52:51,6,64
2026-05-18 19:52:53,6,64
2026-05-18 19:52:55,6,64
2026-05-18 19:52:58,6,64
2026-05-18 19:53:00,6,64
2026-05-18 19:53:02,6,64
2026-05-18 19:53:04,379,65
2026-05-18 19:53:06,379,65
2026-05-18 19:53:08,379,65
2026-05-18 19:53:10,379,65
2026-05-18 19:53:13,379,65
2026-05-18 19:53:15,379,65
2026-05-18 19:53:17,379,65
2026-05-18 19:53:19,473,65
2026-05-18 19:53:21,473,65
2026-05-18 19:53:23,473,65
2026-05-18 19:53:26,473,65
2026-05-18 19:53:28,473,65
2026-05-18 19:53:30,473,65
2026-05-18 19:53:32,473,65
2026-05-18 19:53:34,12,65
2026-05-18 19:53:36,12,65
2026-05-18 19:53:39,12,65
2026-05-18 19:53:41,12,65
2026-05-18 19:53:43,12,65
2026-05-18 19:53:45,12,65
2026-05-18 19:53:47,12,65
2026-05-18 19:53:49,6,65
