time,cpu,memory
2026-05-18 19:41:48,46,58
2026-05-18 19:41:50,46,58
2026-05-18 19:41:52,46,58
2026-05-18 19:41:54,46,58
2026-05-18 19:41:57,46,58
2026-05-18 19:41:59,46,58
2026-05-18 19:42:01,46,58
2026-05-18 19:42:03,27,58
2026-05-18 19:42:05,27,58
2026-05-18 19:42:07,27,58
2026-05-18 19:42:10,27,58
2026-05-18 19:42:12,27,58
2026-05-18 19:42:14,27,58
2026-05-18 19:42:16,27,58
2026-05-18 19:42:18,6,58
2026-05-18 19:42:20,6,58
2026-05-18 19:42:23,6,58
2026-05-18 19:42:25,6,58
2026-05-18 19:42:27,6,58
2026-05-18 19:42:29,6,58
2026-05-18 19:42:31,6,58
2026-05-18 19:42:33,6,58
2026-05-18 19:42:35,6,58
2026-05-18 19:42:38,6,58
2026-05-18 19:42:40,6,58
2026-05-18 19:42:42,6,58
2026-05-18 19:42:44,6,58
2026-05-18 19:42:46,6,58
