Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,250,0,25,26.003408879987546,7.135722000384703,64.38881299982313,1960.744,30.532552490418176,0.0,25,31,36,38,41,44,47,50,64,64,64
GET,/protected,25000,0,20,19.77975598939975,0.7872159985709004,53.61006000021007,23.89024,3053.2552490418175,0.0,20,24,26,27,30,33,37,40,50,53,54
,Aggregated,25250,0,20,19.84137631504915,0.7872159985709004,64.38881299982313,43.0670099009901,3083.787801532236,0.0,20,24,26,28,30,33,37,40,50,53,64
