time,cpu,memory
2026-05-18 22:14:16,7173,389
2026-05-18 22:14:18,179,389
2026-05-18 22:14:20,179,389
2026-05-18 22:14:22,179,389
2026-05-18 22:14:25,179,389
2026-05-18 22:14:27,179,389
2026-05-18 22:14:29,179,389
2026-05-18 22:14:31,179,389
2026-05-18 22:14:33,8929,418
2026-05-18 22:14:35,8929,418
2026-05-18 22:14:38,8929,418
2026-05-18 22:14:40,8929,418
2026-05-18 22:14:42,8929,418
2026-05-18 22:14:44,8929,418
2026-05-18 22:14:46,8929,418
2026-05-18 22:14:48,12447,418
2026-05-18 22:14:51,12447,418
2026-05-18 22:14:53,12447,418
2026-05-18 22:14:55,12447,418
2026-05-18 22:14:57,12447,418
2026-05-18 22:14:59,12447,418
2026-05-18 22:15:01,12447,418
2026-05-18 22:15:03,9480,418
2026-05-18 22:15:05,9480,418
2026-05-18 22:15:08,9480,418
2026-05-18 22:15:10,9480,418
2026-05-18 22:15:12,9480,418
2026-05-18 22:15:14,9480,418
