Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,100,0,8300.0,7679.836805079976,1356.0658100032015,10230.375875999016,40001.0,8.008525157882435,0.0,8300,8700,9000,9200,9700,9900,10000,10000,10000,10000,10000
POST,/protected,10000,0,9,9.017572871696757,1.6536729999643285,39.8419709999871,23.8851,800.8525157882434,0.0,9,11,12,13,15,18,22,24,34,40,40
,Aggregated,10100,0,9,84.96627814108535,1.6536729999643285,10230.375875999016,419.6981188118812,808.8610409461259,0.0,9,11,12,13,16,19,24,40,9500,10000,10000
