Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,2900.0,2911.0802238000906,1331.7871340004785,3886.3494739998714,40001.34,9.093080597834737,0.0,3000,3300,3400,3500,3700,3800,3900,3900,3900,3900,3900
POST,/protected,5000,0,7,7.407992688227386,1.77928800258087,37.444588997459505,23.893,909.3080597834737,0.0,7,8,9,10,12,14,16,18,28,37,37
,Aggregated,5050,0,7,36.15722269923593,1.77928800258087,3886.3494739998714,419.70930693069306,918.4011403813086,0.0,7,8,9,10,12,14,18,37,3700,3900,3900
