time,cpu,memory
2026-05-18 19:28:32,4,58
2026-05-18 19:28:34,8,59
2026-05-18 19:28:36,8,59
2026-05-18 19:28:38,8,59
2026-05-18 19:28:41,8,59
2026-05-18 19:28:43,8,59
2026-05-18 19:28:45,8,59
2026-05-18 19:28:47,8,59
2026-05-18 19:28:49,9,59
2026-05-18 19:28:51,9,59
2026-05-18 19:28:53,9,59
2026-05-18 19:28:55,9,59
2026-05-18 19:28:58,9,59
2026-05-18 19:29:00,9,59
2026-05-18 19:29:02,9,59
2026-05-18 19:29:04,6,58
2026-05-18 19:29:06,6,58
2026-05-18 19:29:08,6,58
2026-05-18 19:29:10,6,58
2026-05-18 19:29:13,6,58
2026-05-18 19:29:15,6,58
2026-05-18 19:29:17,6,58
2026-05-18 19:29:19,5,58
2026-05-18 19:29:21,5,58
2026-05-18 19:29:23,5,58
2026-05-18 19:29:25,5,58
2026-05-18 19:29:27,5,58
2026-05-18 19:29:30,5,58
2026-05-18 19:29:32,5,58
