time,cpu,memory
2026-05-18 19:26:32,0,0
2026-05-18 19:26:34,49,58
2026-05-18 19:26:36,49,58
2026-05-18 19:26:38,49,58
2026-05-18 19:26:40,49,58
2026-05-18 19:26:42,49,58
2026-05-18 19:26:44,49,58
2026-05-18 19:26:47,49,58
2026-05-18 19:26:49,28,58
2026-05-18 19:26:51,28,58
2026-05-18 19:26:53,28,58
2026-05-18 19:26:55,28,58
2026-05-18 19:26:57,28,58
2026-05-18 19:26:59,28,58
2026-05-18 19:27:02,28,58
2026-05-18 19:27:04,6,58
2026-05-18 19:27:06,6,58
2026-05-18 19:27:08,6,58
2026-05-18 19:27:10,6,58
2026-05-18 19:27:12,6,58
2026-05-18 19:27:15,6,58
2026-05-18 19:27:17,6,58
2026-05-18 19:27:19,6,58
2026-05-18 19:27:21,6,58
2026-05-18 19:27:23,6,58
2026-05-18 19:27:25,6,58
2026-05-18 19:27:27,6,58
2026-05-18 19:27:30,6,58
