Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,10,10.095384260166611,4.736504000902642,26.254493001033552,1138.02,24.734465799619585,0.0,10,11,12,12,14,17,26,26,26,26,26
GET,/protected,5000,0,7,7.155934744203842,0.8172500001819571,31.571262999932515,23.8966,2473.446579961959,0.0,7,8,9,9,11,14,17,19,26,32,32
,Aggregated,5050,0,7,7.185038204757928,0.8172500001819571,31.571262999932515,34.92752475247525,2498.1810457615784,0.0,7,8,9,9,11,14,17,19,26,32,32
