Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,9,8.734709119926265,3.9191810010379413,13.316931999725057,1139.0,25.70343498997553,0.0,9,10,11,11,12,13,13,13,13,13,13
GET,/protected,5000,0,6,5.948749733804652,0.6175379985506879,16.906286999073927,23.893,2570.343498997553,0.0,6,7,8,8,9,9,10,11,14,17,17
,Aggregated,5050,0,6,5.976333490102886,0.6175379985506879,16.906286999073927,34.93366336633663,2596.0469339875285,0.0,6,7,8,8,9,9,10,11,14,17,17
