time,cpu,memory
2026-05-18 19:33:33,4,59
2026-05-18 19:33:35,4,59
2026-05-18 19:33:38,4,59
2026-05-18 19:33:40,4,59
2026-05-18 19:33:42,4,59
2026-05-18 19:33:44,4,59
2026-05-18 19:33:46,4,59
2026-05-18 19:33:48,146,60
2026-05-18 19:33:50,146,60
2026-05-18 19:33:53,146,60
2026-05-18 19:33:55,146,60
2026-05-18 19:33:57,146,60
2026-05-18 19:33:59,146,60
2026-05-18 19:34:01,146,60
2026-05-18 19:34:03,48,60
2026-05-18 19:34:06,48,60
2026-05-18 19:34:08,48,60
2026-05-18 19:34:10,48,60
2026-05-18 19:34:12,48,60
2026-05-18 19:34:14,48,60
2026-05-18 19:34:16,48,60
2026-05-18 19:34:18,6,60
2026-05-18 19:34:21,6,60
2026-05-18 19:34:23,6,60
2026-05-18 19:34:25,6,60
2026-05-18 19:34:27,6,60
2026-05-18 19:34:29,6,60
2026-05-18 19:34:31,6,60
