Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,11.134238999147783,11.134238999147783,11.134238999147783,11.134238999147783,1139.0,1.4969413786851569,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/protected,100,0,3,2.787151020074816,0.8550279999326449,4.996714000299107,23.89,149.6941378685157,0.0,3,3,3,3,4,4,5,5,5,5,5
,Aggregated,101,0,3,2.869795455511182,0.8550279999326449,11.134238999147783,34.93069306930693,151.19107924720083,0.0,3,3,3,3,4,4,5,5,11,11,11
