Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,9,8.535696199978702,4.199752000204171,14.119102001131978,1138.66,25.77463954376418,0.0,9,10,11,11,12,13,14,14,14,14,14
GET,/protected,5000,0,7,6.255275414402786,0.599552000494441,19.40351300072507,23.8872,2577.4639543764183,0.0,7,8,8,8,9,10,11,12,16,19,19
,Aggregated,5050,0,7,6.27785383802235,0.599552000494441,19.40351300072507,34.924554455445545,2603.238593920182,0.0,7,8,8,8,9,10,11,12,14,19,19
