time,cpu,memory
2026-05-18 19:38:35,5,65
2026-05-18 19:38:37,5,65
2026-05-18 19:38:39,5,65
2026-05-18 19:38:41,5,65
2026-05-18 19:38:43,5,65
2026-05-18 19:38:45,5,65
2026-05-18 19:38:48,5,65
2026-05-18 19:38:50,71,65
2026-05-18 19:38:52,71,65
2026-05-18 19:38:54,71,65
2026-05-18 19:38:56,71,65
2026-05-18 19:38:58,71,65
2026-05-18 19:39:00,71,65
2026-05-18 19:39:03,71,65
2026-05-18 19:39:05,765,67
2026-05-18 19:39:07,765,67
2026-05-18 19:39:09,765,67
2026-05-18 19:39:11,765,67
2026-05-18 19:39:13,765,67
2026-05-18 19:39:15,765,67
2026-05-18 19:39:18,765,67
2026-05-18 19:39:20,24,67
2026-05-18 19:39:22,24,67
2026-05-18 19:39:24,24,67
2026-05-18 19:39:26,24,67
2026-05-18 19:39:28,24,67
2026-05-18 19:39:30,24,67
2026-05-18 19:39:33,24,67
2026-05-18 19:39:35,6,67
