Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,100,0,12,12.382918899875222,3.8588429997616913,21.35270100006892,1137.93,28.684038332337604,0.0,12,14,17,18,20,21,21,21,21,21,21
GET,/protected,10000,0,11,10.372203568603982,0.6253699993976625,28.142862000095192,23.8914,2868.4038332337605,0.0,11,12,13,14,15,16,18,20,23,28,28
,Aggregated,10100,0,11,10.392111641190827,0.6253699993976625,28.142862000095192,34.921485148514854,2897.087871566098,0.0,11,12,13,14,15,16,18,20,23,27,28
