Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,500,0,24,27.131905948041094,1.8762729996524286,80.24136099993484,4677.306,29.66846793699904,0.0,25,33,39,42,54,58,67,74,80,80,80
GET,/protected,50000,0,48,45.57003314088953,0.7859610013838392,149.92130600148812,23.89392,2966.846793699904,0.0,48,56,62,65,70,74,78,81,120,130,150
,Aggregated,50500,0,47,45.387477426109015,0.7859610013838392,149.92130600148812,69.96730693069307,2996.5152616369032,0.0,47,56,62,65,70,74,78,81,120,130,150
