Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,250,0,15,16.763097232098517,1.7810290009947494,43.96347399961087,4677.336,0.09672833616281047,0.0,15,21,23,24,30,34,41,42,44,44,44
GET,/protected,25000,0,29,33.62571293279894,0.7319810010812944,1540.3850460006652,23.88632,9.672833616281046,0.0,29,34,36,38,41,44,50,60,1500,1500,1500
,Aggregated,25250,0,28,33.4587563417029,0.7319810010812944,1540.3850460006652,69.9600792079208,9.769561952443857,0.0,28,34,36,38,41,44,50,59,1500,1500,1500
