Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,7,6.8932389199108,2.1420249995571794,11.094613000750542,4677.24,24.763707938844096,0.0,7,8,9,9,11,11,11,11,11,11,11
GET,/protected,5000,0,7,7.160440920209294,0.9026960015035002,21.006733000831446,23.8918,2476.3707938844095,0.0,7,8,9,10,11,11,12,12,17,21,21
,Aggregated,5050,0,7,7.157795355849903,0.9026960015035002,21.006733000831446,69.96455445544555,2501.1345018232537,0.0,7,8,9,10,11,11,12,12,15,21,21
