time,cpu,memory
2026-05-18 19:07:02,4,65
2026-05-18 19:07:04,5,65
2026-05-18 19:07:06,5,65
2026-05-18 19:07:08,5,65
2026-05-18 19:07:10,5,65
2026-05-18 19:07:13,5,65
2026-05-18 19:07:15,5,65
2026-05-18 19:07:17,5,65
2026-05-18 19:07:19,584,66
2026-05-18 19:07:21,584,66
2026-05-18 19:07:23,584,66
2026-05-18 19:07:25,584,66
2026-05-18 19:07:28,584,66
2026-05-18 19:07:30,584,66
2026-05-18 19:07:32,584,66
2026-05-18 19:07:34,6,66
2026-05-18 19:07:36,6,66
2026-05-18 19:07:38,6,66
2026-05-18 19:07:40,6,66
2026-05-18 19:07:43,6,66
2026-05-18 19:07:45,6,66
2026-05-18 19:07:47,6,66
2026-05-18 19:07:49,4,66
2026-05-18 19:07:51,4,66
2026-05-18 19:07:53,4,66
2026-05-18 19:07:55,4,66
2026-05-18 19:07:58,4,66
2026-05-18 19:08:00,4,66
2026-05-18 19:08:02,4,66
