Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,1,0,9.175693000543106,9.175693000543106,9.175693000543106,9.175693000543106,4678.0,1.4016109671951902,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/protected,100,0,3,3.263550040046539,1.0401139998066355,5.407855999692401,23.93,140.161096719519,0.0,3,4,4,4,5,5,5,5,5,5,5
,Aggregated,101,0,3,3.3220861089623464,1.0401139998066355,9.175693000543106,70.00990099009901,141.5627076867142,0.0,3,4,4,4,5,5,5,5,9,9,9
