Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,100,0,8,8.046107979916997,1.6706829992472194,16.76381200013566,4677.3,27.5592192803833,0.0,8,10,10,11,12,13,15,17,17,17,17
GET,/protected,10000,0,13,12.435461464397486,0.7969460002641426,44.80835499998648,23.8793,2755.92192803833,0.0,13,16,17,18,19,20,21,22,32,45,45
,Aggregated,10100,0,13,12.39200251900659,0.7969460002641426,44.80835499998648,69.95277227722772,2783.4811473187133,0.0,13,16,17,17,19,20,21,22,32,44,45
