time,cpu,memory
2026-05-18 21:04:21,17,242
2026-05-18 21:04:24,17,242
2026-05-18 21:04:26,17,242
2026-05-18 21:04:28,17,242
2026-05-18 21:04:30,17,242
2026-05-18 21:04:32,17,242
2026-05-18 21:04:34,1039,247
2026-05-18 21:04:36,1039,247
2026-05-18 21:04:38,1039,247
2026-05-18 21:04:41,1039,247
2026-05-18 21:04:43,1039,247
2026-05-18 21:04:45,1039,247
2026-05-18 21:04:47,1039,247
2026-05-18 21:04:49,3138,247
2026-05-18 21:04:51,3138,247
2026-05-18 21:04:53,3138,247
2026-05-18 21:04:56,3138,247
2026-05-18 21:04:58,3138,247
2026-05-18 21:05:00,3138,247
2026-05-18 21:05:02,3138,247
2026-05-18 21:05:04,198,274
2026-05-18 21:05:06,198,274
2026-05-18 21:05:08,198,274
2026-05-18 21:05:11,198,274
2026-05-18 21:05:13,198,274
2026-05-18 21:05:15,198,274
2026-05-18 21:05:17,198,274
2026-05-18 21:05:19,30,274
2026-05-18 21:05:21,30,274
