Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,500,0,100.0,92.70532105997336,30.6680449994019,164.2599369988602,47830.506,21.157914028903875,0.0,100,110,120,130,140,140,150,160,160,160,160
POST,/protected,50000,2,81,75.92395209953905,2.5779679999686778,335.98226599860936,23.88688,2115.7914028903874,0.08463165611561549,81,92,98,100,110,120,120,130,180,300,340
,Aggregated,50500,2,81,76.09010426746399,2.5779679999686778,335.98226599860936,497.21974257425745,2136.949316919291,0.08463165611561549,81,92,98,100,110,120,130,130,170,290,340
