time,cpu,memory
2026-05-18 20:56:19,24,348
2026-05-18 20:56:21,24,348
2026-05-18 20:56:24,24,348
2026-05-18 20:56:26,24,348
2026-05-18 20:56:28,24,348
2026-05-18 20:56:30,24,348
2026-05-18 20:56:32,24,348
2026-05-18 20:56:34,909,351
2026-05-18 20:56:36,909,351
2026-05-18 20:56:39,909,351
2026-05-18 20:56:41,909,351
2026-05-18 20:56:43,909,351
2026-05-18 20:56:45,909,351
2026-05-18 20:56:47,909,351
2026-05-18 20:56:49,142,351
2026-05-18 20:56:51,142,351
2026-05-18 20:56:54,142,351
2026-05-18 20:56:56,142,351
2026-05-18 20:56:58,142,351
2026-05-18 20:57:00,142,351
2026-05-18 20:57:02,142,351
2026-05-18 20:57:04,24,351
2026-05-18 20:57:06,24,351
2026-05-18 20:57:09,24,351
2026-05-18 20:57:11,24,351
2026-05-18 20:57:13,24,351
2026-05-18 20:57:15,24,351
2026-05-18 20:57:17,24,351
2026-05-18 20:57:19,24,351
