Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,36,38.32273358009843,31.257736998668406,59.49005100046634,47830.34,17.554133878864327,0.0,37,39,39,41,46,56,59,59,59,59,59
POST,/protected,5000,0,9,13.382915884617614,2.7406059998611454,175.67709700051637,23.8858,1755.413387886433,0.0,9,12,14,15,24,43,65,79,150,180,180
,Aggregated,5050,0,9,13.629844772691682,2.7406059998611454,175.67709700051637,497.2170297029703,1772.9675217652973,0.0,9,12,14,16,25,44,65,79,140,180,180
