Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,36,37.55713458012906,30.23813300023903,61.182270999779576,47830.64,18.92389068649311,0.0,36,39,40,41,44,49,61,61,61,61,61
POST,/protected,5000,0,10,12.474573546598185,2.489165000952198,82.15345899952808,23.8878,1892.3890686493112,0.0,10,12,15,16,24,31,37,45,67,82,82
,Aggregated,5050,0,10,12.722915735048986,2.489165000952198,82.15345899952808,497.2219801980198,1911.3129593358042,0.0,10,13,15,17,25,32,39,46,61,82,82
