Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,250,0,65,67.68388276399492,30.277957999715,130.8379750007589,47830.492,22.18800300270689,0.0,67,89,94,96,110,110,120,120,130,130,130
POST,/protected,25000,0,47,45.477688421365066,2.713776000746293,278.4400769996864,23.89012,2218.8003002706887,0.0,47,56,61,64,71,78,87,99,190,260,280
,Aggregated,25250,0,47,45.69755173168816,2.713776000746293,278.4400769996864,497.22281188118814,2240.9883032733956,0.0,47,56,61,64,72,79,90,100,190,260,280
