time,cpu,memory
2026-05-18 19:24:19,4,72
2026-05-18 19:24:21,4,72
2026-05-18 19:24:23,4,72
2026-05-18 19:24:25,4,72
2026-05-18 19:24:28,4,72
2026-05-18 19:24:30,4,72
2026-05-18 19:24:32,4,72
2026-05-18 19:24:34,59,72
2026-05-18 19:24:36,59,72
2026-05-18 19:24:38,59,72
2026-05-18 19:24:40,59,72
2026-05-18 19:24:42,59,72
2026-05-18 19:24:45,59,72
2026-05-18 19:24:47,59,72
2026-05-18 19:24:49,1040,77
2026-05-18 19:24:51,1040,77
2026-05-18 19:24:53,1040,77
2026-05-18 19:24:55,1040,77
2026-05-18 19:24:57,1040,77
2026-05-18 19:25:00,1040,77
2026-05-18 19:25:02,1040,77
2026-05-18 19:25:04,375,74
2026-05-18 19:25:06,375,74
2026-05-18 19:25:08,375,74
2026-05-18 19:25:10,375,74
2026-05-18 19:25:12,375,74
2026-05-18 19:25:15,375,74
2026-05-18 19:25:17,375,74
2026-05-18 19:25:19,6,74
