Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,250,0,7,8.88442060007219,2.1590799988189247,41.08710899890866,6435.124,24.677615673558176,0.0,7,9,10,12,17,23,31,34,41,41,41
GET,/protected,25000,0,49,45.94959503424013,0.9550059985485859,182.73234399930516,23.88676,2467.7615673558175,0.0,49,59,63,65,69,72,75,78,140,180,180
,Aggregated,25250,0,49,45.582613109149335,0.9550059985485859,182.73234399930516,87.36435643564356,2492.4391830293757,0.0,49,59,63,65,69,72,75,78,130,180,180
