time,cpu,memory
2026-05-18 19:25:20,6,74
2026-05-18 19:25:22,6,74
2026-05-18 19:25:24,6,74
2026-05-18 19:25:26,6,74
2026-05-18 19:25:28,6,74
2026-05-18 19:25:30,6,74
2026-05-18 19:25:32,6,74
2026-05-18 19:25:34,13,74
2026-05-18 19:25:36,13,74
2026-05-18 19:25:39,13,74
2026-05-18 19:25:41,13,74
2026-05-18 19:25:43,13,74
2026-05-18 19:25:45,13,74
2026-05-18 19:25:47,13,74
2026-05-18 19:25:49,721,76
2026-05-18 19:25:51,721,76
2026-05-18 19:25:54,721,76
2026-05-18 19:25:56,721,76
2026-05-18 19:25:58,721,76
2026-05-18 19:26:00,721,76
2026-05-18 19:26:02,721,76
2026-05-18 19:26:04,698,76
2026-05-18 19:26:06,698,76
2026-05-18 19:26:08,698,76
2026-05-18 19:26:11,698,76
2026-05-18 19:26:13,698,76
2026-05-18 19:26:15,698,76
2026-05-18 19:26:17,698,76
2026-05-18 19:26:19,4,76
