time,cpu,memory
2026-05-18 19:21:18,4,65
2026-05-18 19:21:20,4,65
2026-05-18 19:21:22,4,65
2026-05-18 19:21:24,4,65
2026-05-18 19:21:26,4,65
2026-05-18 19:21:29,4,65
2026-05-18 19:21:31,4,65
2026-05-18 19:21:33,741,66
2026-05-18 19:21:35,741,66
2026-05-18 19:21:37,741,66
2026-05-18 19:21:39,741,66
2026-05-18 19:21:41,741,66
2026-05-18 19:21:44,741,66
2026-05-18 19:21:46,741,66
2026-05-18 19:21:48,709,66
2026-05-18 19:21:50,709,66
2026-05-18 19:21:52,709,66
2026-05-18 19:21:54,709,66
2026-05-18 19:21:56,709,66
2026-05-18 19:21:59,709,66
2026-05-18 19:22:01,709,66
2026-05-18 19:22:03,5,66
2026-05-18 19:22:05,5,66
2026-05-18 19:22:07,5,66
2026-05-18 19:22:09,5,66
2026-05-18 19:22:11,5,66
2026-05-18 19:22:14,5,66
2026-05-18 19:22:16,5,66
2026-05-18 19:22:18,5,66
