time,cpu,memory
2026-05-18 19:19:17,5,61
2026-05-18 19:19:19,4,61
2026-05-18 19:19:22,4,61
2026-05-18 19:19:24,4,61
2026-05-18 19:19:26,4,61
2026-05-18 19:19:28,4,61
2026-05-18 19:19:30,4,61
2026-05-18 19:19:32,4,61
2026-05-18 19:19:34,246,62
2026-05-18 19:19:37,246,62
2026-05-18 19:19:39,246,62
2026-05-18 19:19:41,246,62
2026-05-18 19:19:43,246,62
2026-05-18 19:19:45,246,62
2026-05-18 19:19:47,246,62
2026-05-18 19:19:49,4,62
2026-05-18 19:19:52,4,62
2026-05-18 19:19:54,4,62
2026-05-18 19:19:56,4,62
2026-05-18 19:19:58,4,62
2026-05-18 19:20:00,4,62
2026-05-18 19:20:02,4,62
2026-05-18 19:20:04,5,62
2026-05-18 19:20:07,5,62
2026-05-18 19:20:09,5,62
2026-05-18 19:20:11,5,62
2026-05-18 19:20:13,5,62
2026-05-18 19:20:15,5,62
2026-05-18 19:20:17,5,62
