Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/login,50,0,4,5.129232939943904,1.6442239993921248,16.353121000065585,6435.16,22.42958428489946,0.0,4,6,7,7,9,9,16,16,16,16,16
GET,/protected,5000,0,11,9.887085608783309,0.8205640006053727,36.035893001098884,23.8804,2242.958428489946,0.0,11,12,13,14,15,15,17,19,35,36,36
,Aggregated,5050,0,10,9.839978156616581,0.8205640006053727,36.035893001098884,87.35841584158416,2265.3880127748453,0.0,10,12,13,14,15,15,17,19,35,36,36
