time,cpu,memory
2026-05-18 19:14:16,4,58
2026-05-18 19:14:18,4,58
2026-05-18 19:14:20,4,58
2026-05-18 19:14:22,4,58
2026-05-18 19:14:24,4,58
2026-05-18 19:14:26,4,58
2026-05-18 19:14:29,4,58
2026-05-18 19:14:31,4,58
2026-05-18 19:14:33,211,59
2026-05-18 19:14:35,211,59
2026-05-18 19:14:37,211,59
2026-05-18 19:14:39,211,59
2026-05-18 19:14:41,211,59
2026-05-18 19:14:44,211,59
2026-05-18 19:14:46,211,59
2026-05-18 19:14:48,211,59
2026-05-18 19:14:50,5,59
2026-05-18 19:14:52,5,59
2026-05-18 19:14:54,5,59
2026-05-18 19:14:56,5,59
2026-05-18 19:14:58,5,59
2026-05-18 19:15:01,5,59
2026-05-18 19:15:03,5,59
2026-05-18 19:15:05,4,59
2026-05-18 19:15:07,4,59
2026-05-18 19:15:09,4,59
2026-05-18 19:15:11,4,59
2026-05-18 19:15:13,4,59
2026-05-18 19:15:15,4,59
